법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,1***,안마산로,단독,68,-,01/30,-,-,"2,000",35,-,-,
퇴계동,1**,김유정로,다가구,50,-,01/30,-,-,"9,000",0,-,-,
퇴계동,1***,남춘천길,다가구,60,-,01/30,-,-,"7,000",0,-,-,
퇴계동,5**,행촌로,단독,87.64,-,01/29,-,-,"1,000",62,-,-,
퇴계동,1***,승지골길,다가구,72.2,-,01/29,-,-,500,40,-,-,
퇴계동,9**,행촌로32번길,다가구,39.91,-,01/29,-,-,"5,500",0,-,-,
퇴계동,8**,공원1길,다가구,30,-,01/27,-,-,200,21,-,-,
퇴계동,1***,,단독,79,-,01/27,-,-,"10,000",0,-,-,
퇴계동,1***,,단독,30,-,01/27,-,-,"6,000",0,-,-,
퇴계동,1**,김유정로,단독,30,-,01/26,-,-,300,45,-,-,
퇴계동,8**,춘주로193번길,다가구,55,-,01/25,-,-,"4,000",0,-,-,
퇴계동,9**,춘주로147번길,다가구,60,-,01/24,-,-,500,40,-,-,
퇴계동,9**,춘주로,다가구,56,-,01/23,-,-,"6,000",0,-,-,
퇴계동,1***,우묵길70번길,다가구,46.2,-,01/23,-,-,500,55,-,-,
퇴계동,8**,충혼길5번길,다가구,60,-,01/22,-,-,"12,000",0,-,-,
퇴계동,8**,충혼길5번길,다가구,60,-,01/22,-,-,"7,000",0,-,-,
퇴계동,8**,공원3길,다가구,35,-,01/20,-,-,"5,000",11,-,-,
퇴계동,6**,남춘로5번길,다가구,39.66,-,01/18,-,-,"8,500",0,-,-,
퇴계동,8**,춘주로201번길,다가구,26,-,01/13,-,-,"5,000",0,-,-,
퇴계동,8**,춘주로187번길,다가구,105.6,-,01/10,-,-,300,30,-,-,
퇴계동,9**,퇴계로145번길,다가구,33,-,01/09,-,-,"3,500",0,-,-,
퇴계동,1***,효자로14번길,단독,49.5,-,01/08,-,-,500,30,-,-,
퇴계동,8**,춘주로187번길,다가구,52.31,-,01/08,-,-,"6,000",0,-,-,
퇴계동,1***,남춘천길,다가구,26,-,01/06,-,-,500,55,-,-,
퇴계동,8**,공원2길,다가구,42.9,-,01/06,-,-,"1,000",20,-,-,
퇴계동,1***,남춘천길,다가구,50,-,01/03,-,-,500,53,-,-,
퇴계동,8**,춘주로201번길,다가구,50,-,01/03,-,-,"9,000",0,-,-,
퇴계동,6**,남춘로5번길,다가구,37.8,-,01/02,-,-,"7,000",0,-,-,
퇴계동,9**,춘주로147번길,다가구,23,-,01/01,-,-,"4,000",0,-,-,
