법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,6**,두하길,단독,28,신규,01/31,24.01-25.01,-,300,40,-,-,
효자동,2**,공지로218번길,단독,25,신규,01/31,24.02-25.02,-,300,40,-,-,
효자동,1**,성심로66번길,단독,28,신규,01/31,24.02-26.02,-,"7,000",0,-,-,
효자동,6**,춘천로204번길,단독,24,신규,01/31,24.02-25.02,-,300,30,-,-,
효자동,1**,도화길,단독,16.88,신규,01/31,24.02-26.02,-,"5,000",0,-,-,
효자동,6**,효자로,다가구,26.45,신규,01/31,24.02-25.02,-,"8,500",0,-,-,
효자동,1**,백령로,다가구,24,신규,01/30,24.02-25.02,-,200,30,-,-,
효자동,7**,춘천로255번길,다가구,28,신규,01/30,24.02-25.02,-,300,40,-,-,
효자동,1**,법원뒷길8번길,다가구,24.69,신규,01/30,24.02-25.02,-,200,30,-,-,
효자동,1**,백령로75번길,다가구,27,-,01/30,-,-,100,30,-,-,
효자동,7**,백령로111번길,다가구,24,-,01/30,-,-,"1,000",20,-,-,
효자동,6**,서부대성로173번길,다가구,26,신규,01/30,24.02-25.02,-,300,40,-,-,
효자동,6**,서부대성로227번길,단독,29.7,신규,01/30,24.01-25.01,-,200,25,-,-,
효자동,1**,백령로25번길,단독,19.8,신규,01/30,24.02-24.12,-,0,35,-,-,
효자동,1**,백령로61번길,다가구,22.88,신규,01/29,24.02-26.02,-,"5,000",0,-,-,
효자동,6**,효자로150번길,다가구,45,신규,01/29,24.02-25.02,-,500,44,-,-,
효자동,1**,법원뒷길,단독,24.22,-,01/29,-,-,"5,000",0,-,-,
효자동,1**,미려골길11번길,단독,20,-,01/29,-,-,"4,500",0,-,-,
효자동,6**,춘천로68번길,단독,37.4,신규,01/29,24.02-25.02,-,300,47,-,-,
효자동,1**,백령로23번길,다가구,30,신규,01/29,24.02-25.02,-,300,33,-,-,
효자동,1**,백령로75번길,단독,23,신규,01/29,24.02-25.02,-,200,32,-,-,
효자동,1**,효제길37번길,다가구,32.23,신규,01/29,24.02-25.02,-,20,29,-,-,
효자동,6**,서부대성로227번길,다가구,25,신규,01/28,24.02-25.02,-,200,30,-,-,
효자동,1**,돌담길,다가구,28.56,-,01/28,-,-,"5,000",0,-,-,
효자동,1**,청운길,단독,30,신규,01/28,24.02-25.02,-,200,30,-,-,
효자동,7**,백령로111번길,다가구,18,신규,01/27,24.02-25.02,-,100,31,-,-,
효자동,6**,효자로150번길,다가구,26,신규,01/27,24.02-25.02,-,300,38,-,-,
효자동,6**,서부대성로173번길,단독,20,신규,01/27,24.01-25.01,-,300,37,-,-,
효자동,1**,청운길,다가구,23,신규,01/27,24.02-25.01,-,100,35,-,-,
효자동,3**,공지로252번길,다가구,26,신규,01/27,24.02-25.02,-,300,40,-,-,
효자동,6**,효자로102번길,단독,33.48,-,01/27,-,-,"5,500",0,-,-,
효자동,2**,,다가구,28,-,01/27,-,-,"6,000",0,-,-,
효자동,1**,백령로25번길,단독,25,갱신,01/27,24.01-25.01,사용,300,30,300,30,
효자동,7**,백령로107번길,단독,15.66,신규,01/27,24.01-25.01,-,100,20,-,-,
효자동,1**,백령로67번길,다가구,33,신규,01/27,24.02-25.02,-,200,30,-,-,
효자동,1**,미려골길,단독,29,신규,01/27,24.02-25.02,-,100,27,-,-,
효자동,3**,공지로264번길,다가구,19.83,신규,01/27,24.02-25.02,-,100,25,-,-,
효자동,1**,법원뒷길,다가구,26,신규,01/27,24.02-26.02,-,"5,000",0,-,-,
효자동,1**,효제길23번길,다가구,23.2,신규,01/27,24.02-26.02,-,"5,000",0,-,-,
효자동,7**,삭주로80번길,다가구,24,신규,01/26,24.02-26.02,-,"5,000",0,-,-,
효자동,4*,두하길25번길,단독,53.76,신규,01/26,24.02-26.02,-,500,41,-,-,
효자동,6**,서부대성로227번길,단독,26,신규,01/26,24.01-25.01,-,300,36,-,-,
효자동,6**,효자로150번길,단독,26,신규,01/26,24.02-25.02,-,300,38,-,-,
효자동,7**,백령로111번길,다가구,27,신규,01/26,24.01-25.01,-,100,26,-,-,
효자동,1**,백령로23번길,단독,23,신규,01/26,24.02-25.02,-,300,30,-,-,
효자동,1**,미려골길,단독,16.52,신규,01/26,24.02-25.02,-,100,30,-,-,
효자동,1*,으뜸길4번길,단독,27,신규,01/26,24.02-25.02,-,300,30,-,-,
효자동,1**,백령로75번길,다가구,19.83,신규,01/26,24.02-25.02,-,200,30,-,-,
효자동,1**,법원뒷길,다가구,26,신규,01/26,24.02-26.02,-,"6,000",0,-,-,
효자동,6**,백령로138번길,다가구,26,신규,01/26,24.02-25.02,-,200,37,-,-,
효자동,7**,성심로,다가구,26,신규,01/26,24.02-25.02,-,300,34,-,-,
효자동,1**,효제길,단독,28,신규,01/26,24.02-25.02,-,200,30,-,-,
효자동,7**,백령로,단독,17.5,신규,01/25,24.02-25.02,-,200,27,-,-,
효자동,7**,전원길,다가구,50,신규,01/25,24.03-26.03,-,"12,000",0,-,-,
효자동,3**,공지로252번길,다가구,28.88,신규,01/25,24.02-26.02,-,"8,000",0,-,-,
효자동,3**,공지로264번길,다가구,25,-,01/25,-,-,"5,800",0,-,-,
효자동,1**,도화길,다가구,30,신규,01/25,24.02-25.02,-,500,40,-,-,
효자동,7**,백령로115번길,다가구,23,신규,01/25,24.02-25.02,-,100,29,-,-,
효자동,6**,닥나무길9번길,단독,33,신규,01/25,24.01-25.01,-,300,45,-,-,
효자동,1**,청운길29번길,단독,27,신규,01/25,24.02-24.08,-,100,33,-,-,
효자동,6**,백령로138번길,단독,29,신규,01/25,24.02-25.02,-,300,45,-,-,
효자동,2**,공지로,다가구,26,신규,01/25,24.02-25.02,-,300,47,-,-,
효자동,1**,청운길,단독,25.88,신규,01/25,24.02-25.02,-,100,30,-,-,
효자동,1**,청운길,단독,30,신규,01/25,24.02-25.02,-,200,30,-,-,
효자동,6**,두하길,단독,28,신규,01/24,24.01-25.01,-,300,43,-,-,
효자동,6**,서부대성로173번길,단독,40,신규,01/24,24.02-25.01,-,500,53,-,-,
효자동,7**,삭주로70번길,단독,42,신규,01/24,24.02-25.02,-,500,50,-,-,
효자동,1**,,다가구,27,-,01/24,-,-,300,30,-,-,
효자동,1**,미려골길,단독,23,신규,01/24,24.02-25.02,-,300,30,-,-,
효자동,1**,효제길,단독,25,신규,01/24,24.02-25.02,-,200,30,-,-,
효자동,7**,백령로115번길,다가구,29.75,신규,01/24,24.02-25.02,-,300,30,-,-,
효자동,1**,백령로25번길,다가구,21.82,신규,01/24,24.02-25.02,-,200,30,-,-,
효자동,7**,백령로,다가구,20,신규,01/24,24.02-25.02,-,300,40,-,-,
효자동,6**,서부대성로173번길,다가구,36,신규,01/24,24.03-25.02,-,500,53,-,-,
효자동,1**,미려골길,단독,22,신규,01/24,24.02-25.02,-,100,30,-,-,
효자동,1**,효제길,단독,23,신규,01/23,24.02-25.02,-,200,30,-,-,
효자동,7**,백령로,다가구,20,신규,01/23,24.02-25.02,-,300,35,-,-,
효자동,1**,백령로67번길,다가구,23,-,01/23,24.01-25.01,-,300,42,-,-,
효자동,1**,소전길,단독,19.9,-,01/23,-,-,"4,000",0,-,-,
효자동,1**,둥지길,다가구,25,-,01/23,-,-,"5,000",0,-,-,
효자동,1**,서부대성로206번길,단독,19.6,신규,01/23,24.02-25.02,-,200,30,-,-,
효자동,6**,백령로151번길,단독,40,신규,01/23,24.02-25.02,-,500,41,-,-,
효자동,1**,백령로,다가구,30,신규,01/23,24.02-26.02,-,"5,000",0,-,-,
효자동,1**,백령로61번길,단독,27,신규,01/23,24.02-26.02,-,"7,000",0,-,-,
효자동,1**,청운길29번길,단독,25,신규,01/23,24.01-25.01,-,200,30,-,-,
효자동,1**,효제길23번길,다가구,26.4,신규,01/23,24.02-25.02,-,200,36,-,-,
효자동,6**,백령로151번길,다가구,128.38,갱신,01/22,24.01-26.01,-,"1,000",80,"2,000",70,
효자동,7**,춘천로296번길,단독,33,갱신,01/22,24.02-25.02,-,300,40,300,40,
효자동,7**,춘천로296번길,단독,33,갱신,01/22,24.02-25.02,사용,300,40,300,40,
효자동,7**,춘천로296번길,단독,30,-,01/22,-,-,300,39,-,-,
효자동,6**,서부대성로173번길,단독,21,-,01/22,-,-,200,30,-,-,
효자동,1**,효제길,다가구,30,신규,01/22,24.01-25.01,-,300,45,-,-,
효자동,1**,청운길,단독,26,-,01/22,24.02-25.02,-,"7,000",0,-,-,
효자동,7**,,다가구,26,-,01/22,-,-,"5,000",0,-,-,
효자동,6**,,다가구,109.2,-,01/22,-,-,"6,000",30,-,-,
효자동,7**,춘천로296번길,다가구,37.68,신규,01/22,24.02-25.02,-,300,40,-,-,
효자동,1**,둥지길,단독,33,신규,01/21,24.02-25.02,-,200,30,-,-,
효자동,1**,법원뒷길8번길,다가구,35,신규,01/21,24.01-25.01,-,500,58,-,-,
효자동,4**,명주길,다가구,50,신규,01/21,24.02-25.02,-,500,50,-,-,
효자동,2**,공지로242번길,단독,20,-,01/21,-,-,"5,500",0,-,-,
효자동,7**,백령로,단독,22,신규,01/21,24.02-25.02,-,100,28,-,-,
효자동,1**,법원뒷길8번길,다가구,36,신규,01/21,24.01-25.01,-,500,49,-,-,
효자동,1**,백령로23번길,단독,26,신규,01/21,24.02-25.02,-,"5,000",0,-,-,
효자동,1*,백령로165번길,단독,30,신규,01/21,24.02-25.02,-,200,30,-,-,
효자동,6**,효자로150번길,다가구,25,신규,01/21,24.02-25.02,-,300,38,-,-,
효자동,2**,공지로242번길,단독,20,신규,01/21,24.02-26.02,-,"5,500",0,-,-,
효자동,4**,명주길,다가구,50,신규,01/21,24.02-25.02,-,500,50,-,-,
효자동,7**,백령로119번길,다가구,33,신규,01/20,24.02-25.02,-,300,31,-,-,
효자동,1**,백령로23번길,단독,33.47,-,01/20,-,-,"9,500",0,-,-,
효자동,1**,백령로67번길,단독,19.63,신규,01/20,24.01-26.02,-,"6,500",0,-,-,
효자동,1**,청운길29번길,단독,25,신규,01/20,24.01-25.01,-,300,30,-,-,
효자동,1**,백령로61번길,다가구,206.58,신규,01/20,24.02-25.02,-,200,29,-,-,
효자동,1**,백령로67번길,단독,23.14,신규,01/20,24.01-25.01,-,200,30,-,-,
효자동,1*,백령로165번길,다가구,43,신규,01/20,24.03-25.02,-,500,60,-,-,
효자동,7**,백령로115번길,다가구,30.1,신규,01/20,24.02-25.02,-,30,45,-,-,
효자동,1**,서부대성로184번길,다가구,21,신규,01/20,24.02-26.02,-,"6,500",0,-,-,
효자동,3**,공지로252번길,단독,19,신규,01/20,24.02-26.02,-,"4,500",0,-,-,
효자동,7**,서부대성로206번길,다가구,23,신규,01/20,24.02-25.02,-,200,40,-,-,
효자동,1**,백령로67번길,단독,26.44,신규,01/19,24.02-25.02,-,200,30,-,-,
효자동,1**,백령로23번길,단독,18,신규,01/19,24.02-25.02,-,300,30,-,-,
효자동,6**,서부대성로227번길,다가구,21,-,01/19,-,-,300,30,-,-,
효자동,1**,미려골길11번길,다가구,27.99,갱신,01/19,24.02-24.08,-,200,35,200,35,
효자동,7**,서부대성로206번길,다가구,23,신규,01/19,24.02-25.02,-,200,37,-,-,
효자동,1**,백령로67번길,다가구,23,신규,01/18,24.02-25.02,-,300,42,-,-,
효자동,7**,백령로119번길,단독,13.2,신규,01/18,24.03-25.02,-,100,28,-,-,
효자동,1**,청운길29번길,다가구,19.8,신규,01/18,24.01-25.01,-,100,25,-,-,
효자동,6**,서부대성로173번길,다가구,28,신규,01/18,24.02-26.02,-,300,40,-,-,
효자동,7**,둥지길,단독,27,신규,01/18,24.02-25.02,-,500,47,-,-,
효자동,1**,둥지길,다가구,25,신규,01/18,24.02-25.02,-,300,42,-,-,
효자동,6**,서부대성로173번길,다가구,25,신규,01/18,24.01-26.01,-,300,38,-,-,
효자동,1*,백령로165번길,단독,45,신규,01/17,24.02-25.02,-,500,55,-,-,
효자동,1**,백령로75번길,다가구,26.44,신규,01/17,24.02-25.02,-,200,28,-,-,
효자동,3**,남춘로56번길,단독,18.31,신규,01/17,24.01-25.01,-,300,35,-,-,
효자동,1**,서부대성로184번길,단독,21,-,01/17,-,-,"2,500",20,-,-,
효자동,1**,서부대성로206번길,다가구,20.2,-,01/16,-,-,200,29,-,-,
효자동,1**,둥지길,다가구,23.1,-,01/16,-,-,"6,000",0,-,-,
효자동,1**,둥지길,단독,45,신규,01/16,24.02-25.02,-,500,57,-,-,
효자동,1**,성심로66번길,단독,28,신규,01/16,24.02-25.02,-,300,40,-,-,
