법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,,다가구,14.08,-,11/30,-,-,"5,000",0,-,-,
효자동,7**,공지로297번길,단독,36,-,11/30,-,-,500,42,-,-,
효자동,1**,백령로67번길,다가구,21,-,11/29,-,-,"4,500",0,-,-,
효자동,7**,공지로297번길,단독,119.7,-,11/29,-,-,"1,000",70,-,-,
효자동,7**,남춘로55번길,다가구,45,-,11/29,-,-,"1,000",50,-,-,
효자동,1**,둥지길,단독,71.34,-,11/28,-,-,"8,000",0,-,-,
효자동,1**,효제길23번길,단독,21.86,-,11/28,-,-,"4,000",0,-,-,
효자동,7**,효평길,단독,61.41,-,11/28,-,-,500,40,-,-,
효자동,1**,백령로67번길,단독,24.47,-,11/28,-,-,"4,000",0,-,-,
효자동,1**,도화길6번길,다가구,50,-,11/28,-,-,"8,000",0,-,-,
효자동,1**,둥지길,단독,71.34,-,11/28,-,-,"8,000",0,-,-,
효자동,6**,,다가구,46,-,11/27,-,-,400,57,-,-,
효자동,1**,백령로67번길,다가구,79.98,-,11/27,-,-,"5,000",0,-,-,
효자동,6**,공지로317번길,단독,50,-,11/26,-,-,"8,000",0,-,-,
효자동,3*,서부대성로173번길,다가구,38.95,-,11/26,-,-,"3,000",30,-,-,
효자동,1**,도화길6번길,단독,50,-,11/26,-,-,"8,000",0,-,-,
효자동,4**,명주길,단독,65.93,-,11/25,-,-,500,40,-,-,
효자동,3**,공지로252번길,다가구,19,-,11/25,-,-,"5,000",0,-,-,
효자동,1**,법원뒷길,다가구,39.88,-,11/25,-,-,"6,000",0,-,-,
효자동,6**,춘천로204번길,다가구,33.94,-,11/24,-,-,300,43,-,-,
효자동,1**,도화길6번길,단독,90,-,11/24,-,-,"15,500",0,-,-,
효자동,1**,,단독,30,-,11/23,-,-,"6,000",0,-,-,
효자동,6**,서부대성로227번길,다가구,25,-,11/23,-,-,"3,500",0,-,-,
효자동,1**,백령로25번길,다가구,23,-,11/23,-,-,300,32,-,-,
효자동,2**,공지로,다가구,26.4,-,11/23,-,-,500,35,-,-,
효자동,4**,명주길5번길,다가구,28,-,11/21,-,-,300,10,-,-,
효자동,1**,효제길,다가구,32.5,-,11/21,-,-,"4,500",15,-,-,
효자동,6**,효자로150번길,단독,76.23,-,11/20,-,-,"3,000",30,-,-,
효자동,1**,백령로61번길,단독,24,-,11/19,-,-,"5,000",0,-,-,
효자동,3**,공지로252번길,다가구,24,-,11/19,-,-,"6,000",0,-,-,
효자동,6**,효자로,단독,100.1,-,11/18,-,-,"10,000",0,-,-,
효자동,1**,,단독,30,-,11/18,-,-,"6,500",0,-,-,
효자동,6**,공지로317번길,단독,60,-,11/17,-,-,"10,000",0,-,-,
효자동,6**,공지로317번길,단독,49.83,-,11/16,-,-,500,30,-,-,
효자동,7**,전원길,다가구,40,-,11/16,-,-,"8,500",0,-,-,
효자동,2**,공지로,다가구,28,-,11/14,-,-,"7,000",0,-,-,
효자동,7**,전원길,단독,40,-,11/14,-,-,50,25,-,-,
효자동,3**,,다가구,31,-,11/14,-,-,"7,500",0,-,-,
효자동,1**,효제길23번길,다가구,17.4,-,11/13,-,-,"3,000",0,-,-,
효자동,1**,,단독,20.3,-,11/13,-,-,300,36,-,-,
효자동,6**,서부대성로205번길,다가구,18.8,-,11/11,-,-,"4,500",0,-,-,
효자동,7**,남춘로51번길,단독,53.6,-,11/11,-,-,"5,000",0,-,-,
효자동,1**,백령로,단독,24.5,-,11/10,-,-,"8,000",0,-,-,
효자동,1**,,단독,30,-,11/10,-,-,"6,500",0,-,-,
효자동,1**,효평길,다가구,79.38,-,11/09,-,-,300,30,-,-,
효자동,4*,성심로,단독,28,-,11/08,-,-,300,45,-,-,
효자동,1**,미려골길11번길,다가구,36,-,11/07,-,-,"4,000",0,-,-,
효자동,1**,미려골길11번길,다가구,36,-,11/07,-,-,"4,000",0,-,-,
효자동,6**,,단독,27,-,11/06,-,-,"5,000",0,-,-,
효자동,1*,백령로165번길,단독,45.8,-,11/06,-,-,"3,000",20,-,-,
효자동,1**,소전길20번길,단독,80.19,-,11/06,-,-,"8,000",0,-,-,
효자동,1**,백령로75번길,단독,30,-,11/05,-,-,"6,000",0,-,-,
효자동,3**,청운길,다가구,34,-,11/05,-,-,"6,000",0,-,-,
효자동,3**,청운길,단독,34,-,11/05,-,-,"6,000",0,-,-,
효자동,6**,서부대성로184번길,다가구,40,-,11/04,-,-,"7,500",0,-,-,
효자동,1**,둥지길,단독,74.52,-,11/03,-,-,"6,000",0,-,-,
