법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,7**,애막골길11번길,다가구,29,-,08/31,-,-,"2,500",0,-,-,
석사동,7**,,다가구,49,-,08/30,-,-,"1,000",40,-,-,
석사동,6**,후석로59번길,단독,50,-,08/30,-,-,"5,000",13,-,-,
석사동,6**,후석로45번길,다가구,50,-,08/29,-,-,500,30,-,-,
석사동,7**,애막골길20번길,단독,25,-,08/29,-,-,"4,500",0,-,-,
석사동,4**,,다가구,30,-,08/28,-,-,"5,500",0,-,-,
석사동,6**,,다가구,95,-,08/28,-,-,500,50,-,-,
석사동,6**,석사길5번길,단독,33,-,08/25,-,-,"1,000",40,-,-,
석사동,7**,,다가구,72.8,-,08/24,-,-,500,45,-,-,
석사동,7**,효석로77번길,다가구,57.4,-,08/23,-,-,"4,000",0,-,-,
석사동,7**,후석로45번길,다가구,20,-,08/23,-,-,100,18,-,-,
석사동,6**,후석로,다가구,111.87,-,08/22,-,-,"1,000",60,-,-,
석사동,9**,스무숲1길,다가구,24,-,08/20,-,-,"6,000",0,-,-,
석사동,7**,우석로38번길,다가구,26.83,-,08/18,-,-,"5,000",0,-,-,
석사동,3**,후석로66번길,다가구,18,-,08/17,-,-,"3,000",0,-,-,
석사동,9**,스무숲1길,다가구,29.69,-,08/16,-,-,"4,000",0,-,-,
석사동,9**,스무숲4길,다가구,27,-,08/16,-,-,200,20,-,-,
석사동,9**,스무숲1길,다가구,26,-,08/16,-,-,500,26,-,-,
석사동,7**,효석로89번길,단독,75.66,-,08/14,-,-,"1,000",45,-,-,
석사동,8**,,다가구,50.68,-,08/14,-,-,"5,500",10,-,-,
석사동,7**,벌말길47번길,단독,20,-,08/14,-,-,"5,000",0,-,-,
석사동,6**,후석로,다가구,42.9,-,08/12,-,-,200,30,-,-,
석사동,8**,,단독,110,-,08/12,-,-,"22,000",0,-,-,
석사동,7**,우석로85번길,다가구,35,-,08/11,-,-,"6,000",0,-,-,
석사동,7**,애막골길11번길,단독,106.3,-,08/10,-,-,"10,000",0,-,-,
석사동,9**,스무숲3길,다가구,68,-,08/10,-,-,"8,000",0,-,-,
석사동,7**,애막골길3번길,다가구,85.8,-,08/06,-,-,"8,000",0,-,-,
석사동,9**,스무숲1길,다가구,75,-,08/06,-,-,"7,500",0,-,-,
석사동,3**,외솔길,다가구,23.8,-,08/05,-,-,"3,500",0,-,-,
석사동,3**,외솔길,다가구,43.8,-,08/05,-,-,"4,500",0,-,-,
석사동,8**,새롬공원길5번길,다가구,25,-,08/05,-,-,"7,000",0,-,-,
석사동,6**,효석로135번길,다가구,33,-,08/04,-,-,"3,500",0,-,-,
석사동,7**,우석로38번길,다가구,27,-,08/04,-,-,"2,500",0,-,-,
석사동,7**,애막골길20번길,다가구,66,-,08/04,-,-,"5,500",0,-,-,
석사동,3**,외솔길,다가구,42.9,-,08/03,-,-,"4,000",0,-,-,
석사동,7**,효석로77번길,다가구,79.2,-,08/01,-,-,"4,000",0,-,-,
석사동,9**,스무숲1길,다가구,45.45,-,08/01,-,-,"3,200",0,-,-,
