법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,6**,효평길,다가구,28,신규,02/28,23.02-24.02,-,300,42,-,-,
후평동,7**,후석로370번길,다가구,28,신규,02/27,23.02-24.02,-,300,42,-,-,
후평동,8**,후석로379번길,다가구,32.79,-,02/27,-,-,300,43,-,-,
후평동,4**,춘천로282번길,다가구,35.19,-,02/27,-,-,"4,900",0,-,-,
후평동,7**,만천로195번길,단독,45,신규,02/27,23.04-25.04,-,"10,000",0,-,-,
후평동,4**,춘천로296번길,단독,29.7,신규,02/27,23.02-24.02,-,300,40,-,-,
후평동,6**,춘천로270번길,단독,53.82,-,02/27,-,-,"3,000",30,-,-,
후평동,6**,성심로35번길,다가구,52,신규,02/26,23.04-24.04,-,500,54,-,-,
후평동,9*,후석로344번길,단독,33,-,02/26,-,-,"4,000",0,-,-,
후평동,8**,삭주로108번길,다가구,57.88,신규,02/26,23.04-25.03,-,300,45,-,-,
후평동,6**,성심로47번길,단독,33,신규,02/26,23.02-24.02,-,300,42,-,-,
후평동,2**,공단로70번길,다가구,50,신규,02/25,23.03-25.03,-,"10,000",0,-,-,
후평동,7**,만천로,다가구,25,신규,02/25,23.02-24.02,-,300,38,-,-,
후평동,8**,후석로379번길,다가구,28,신규,02/25,23.02-24.02,-,300,40,-,-,
후평동,5**,후석로441번길,단독,45,신규,02/25,23.02-25.02,-,"2,000",60,-,-,
후평동,7**,만천로239번길,다가구,28,신규,02/25,23.03-25.03,-,"8,000",0,-,-,
후평동,7**,삭주로128번길,단독,33,-,02/25,-,-,300,29,-,-,
후평동,8**,삭주로108번길,단독,79,신규,02/25,23.02-25.02,-,500,45,-,-,
후평동,7**,만천로199번길,단독,40,신규,02/24,23.02-24.02,-,500,43,-,-,
후평동,6**,춘천로,다가구,28,신규,02/23,23.03-24.03,-,800,40,-,-,
후평동,7**,만천로239번길,다가구,40,신규,02/23,23.02-24.02,-,500,60,-,-,
후평동,5**,삭주로80번길,다가구,34.1,신규,02/22,23.02-24.02,-,300,43,-,-,
후평동,9*,후석로344번길,다가구,28,-,02/21,-,-,"3,000",20,-,-,
후평동,2**,춘천로423번길,다가구,28,신규,02/21,23.03-24.03,-,300,45,-,-,
후평동,9*,후석로344번길,단독,36,신규,02/21,23.02-24.02,-,300,40,-,-,
후평동,6**,성심로47번길,단독,25,신규,02/20,23.03-25.03,-,"7,000",0,-,-,
후평동,5**,후석로369번길,단독,94.77,신규,02/20,23.03-25.03,-,"7,000",40,-,-,
후평동,6**,효평길,단독,24.48,신규,02/20,23.03-25.03,-,"8,000",0,-,-,
후평동,7**,후석로370번길,단독,28,신규,02/20,23.02-24.02,-,300,42,-,-,
후평동,7**,후석로393번길,다가구,31.32,신규,02/19,23.02-25.02,-,300,39,-,-,
후평동,7**,성심로47번길,다가구,50,신규,02/19,23.03-25.03,-,"7,000",0,-,-,
후평동,7**,춘천로426번길,단독,67.23,신규,02/18,23.03-25.03,-,500,40,-,-,
후평동,5**,후석로441번길,다가구,24,-,02/18,-,-,200,30,-,-,
후평동,8**,후석로393번길,단독,58.2,신규,02/18,23.02-25.02,-,300,40,-,-,
후평동,6*,백령로,단독,39.5,신규,02/18,23.03-24.03,-,300,35,-,-,
후평동,7**,만천로245번길,다가구,19.11,-,02/18,-,-,300,30,-,-,
후평동,6**,효평길,단독,28,신규,02/17,23.02-24.02,-,300,43,-,-,
후평동,5**,후석로441번길,다가구,78.92,신규,02/17,23.02-24.02,-,"1,000",65,-,-,
