법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,8**,새롬공원길9번길,다가구,58,신규,12/31,22.02-24.02,-,800,40,-,-,
석사동,7**,애막골길3번길,단독,30.8,-,12/31,-,-,300,25,-,-,
석사동,7**,애막골길3번길,단독,30.8,-,12/31,-,-,200,25,-,-,
석사동,7**,우석로79번길,다가구,50,신규,12/30,22.01-24.01,-,"9,000",0,-,-,
석사동,7**,우석로38번길,단독,30,-,12/29,-,-,"3,400",0,-,-,
석사동,7**,애막골길3번길,다가구,40,갱신,12/29,-,사용,300,43,300,43,
석사동,9**,스무숲1길,다가구,24,-,12/28,-,-,"3,500",0,-,-,
석사동,7**,벌말길47번길,다가구,49.58,신규,12/28,21.12-23.12,-,500,48,-,-,
석사동,7**,애막골길3번길,다가구,23,-,12/28,-,-,"2,500",0,-,-,
석사동,7**,벌말길47번길,단독,40,신규,12/27,22.01-24.01,-,300,40,-,-,
석사동,7**,후석로59번길,단독,40,-,12/25,-,-,300,25,-,-,
석사동,6**,석사길5번길,단독,40,-,12/24,-,-,500,30,-,-,
석사동,7**,우석로,단독,24,-,12/23,-,-,"3,000",0,-,-,
석사동,7**,우석로,다가구,60,신규,12/22,22.01-24.01,-,"1,000",45,-,-,
석사동,7**,애막골길20번길,단독,60.48,신규,12/22,21.12-23.12,-,500,40,-,-,
석사동,8**,새롬공원길5번길,다가구,25,-,12/22,-,-,"4,500",0,-,-,
석사동,7**,애막골길16번길,다가구,26.4,-,12/22,-,-,"3,500",0,-,-,
석사동,7**,우석로,다가구,28,-,12/21,-,-,"4,500",0,-,-,
석사동,7**,애막골길7번길,다가구,28,-,12/21,-,-,300,30,-,-,
석사동,6**,후석로59번길,단독,78.3,-,12/21,-,-,"9,000",0,-,-,
석사동,9**,스무숲1길,다가구,33,-,12/18,-,-,300,29,-,-,
석사동,7**,우석로63번길,단독,27,신규,12/18,22.02-23.02,-,300,42,-,-,
석사동,9**,스무숲2길,단독,119,신규,12/17,22.01-24.01,-,"5,000",40,-,-,
석사동,8**,새롬공원길9번길,단독,30.55,-,12/17,-,-,500,25,-,-,
석사동,8**,새롬공원길4번길,다가구,49,신규,12/16,22.02-24.02,-,"8,500",0,-,-,
석사동,9**,스무숲1길,다가구,19,-,12/16,-,-,300,26,-,-,
석사동,8**,새롬공원길5번길,단독,33,-,12/15,-,-,"5,000",0,-,-,
석사동,9**,스무숲3길,단독,30,신규,12/15,21.12-22.12,-,300,41,-,-,
석사동,9**,스무숲1길,다가구,36,-,12/14,-,-,"6,000",0,-,-,
석사동,4**,후석로,다가구,36,신규,12/14,21.12-23.12,-,"6,500",0,-,-,
석사동,7**,우석로85번길,단독,70.49,신규,12/10,21.12-23.12,-,500,42,-,-,
석사동,9**,,다가구,25,-,12/10,-,-,"4,500",0,-,-,
석사동,7**,,다가구,56,-,12/09,-,-,"5,000",30,-,-,
석사동,6**,후석로59번길,단독,78.06,-,12/08,-,-,"8,500",0,-,-,
석사동,9**,스무숲4길,단독,30,-,12/07,-,-,"4,500",0,-,-,
석사동,7**,,다가구,21,-,12/07,-,-,"3,000",0,-,-,
석사동,8**,새롬공원길5번길,다가구,48,신규,12/06,21.12-23.12,-,300,43,-,-,
석사동,1**,외솔길19번길,단독,26.25,-,12/06,-,-,"5,000",0,-,-,
석사동,9**,스무숲1길,다가구,40,신규,12/05,21.12-22.12,-,500,43,-,-,
석사동,8**,새롬공원길9번길,단독,23.9,-,12/04,-,-,"3,100",0,-,-,
석사동,8**,,다가구,49,-,12/04,-,-,"8,000",0,-,-,
석사동,9**,스무숲1길,단독,24,-,12/03,-,-,"4,000",0,-,-,
석사동,6**,효석로135번길,단독,45,신규,12/03,21.12-23.12,-,500,35,-,-,
석사동,7**,우석로,다가구,28,-,12/03,-,-,"4,000",0,-,-,
