법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,1**,,다가구,55.23,-,02/23,-,-,"8,500",0,-,-,
후평동,7**,만천로195번길,단독,33,-,02/23,-,-,300,38,-,-,
후평동,8**,복골길,다가구,171.86,-,02/22,-,-,"9,000",0,-,-,
후평동,6**,성심로47번길,단독,36.37,-,02/22,-,-,300,42,-,-,
후평동,7**,만천로,단독,28,-,02/22,-,-,100,30,-,-,
후평동,8**,삭주로128번길,다가구,33,-,02/22,-,-,300,42,-,-,
후평동,7**,춘천로,단독,55,-,02/21,-,-,"9,000",0,-,-,
후평동,1**,뒷들길,단독,33,-,02/20,-,-,"3,000",0,-,-,
후평동,2**,공단로54번길,단독,36.9,-,02/19,-,-,"3,000",0,-,-,
후평동,2**,공단로54번길,단독,36.9,-,02/19,-,-,"3,000",0,-,-,
후평동,6*,서부대성로239번길,단독,63.99,-,02/18,-,-,"6,000",10,-,-,
후평동,8**,춘천로269번길,단독,33,-,02/18,-,-,300,41,-,-,
후평동,6**,춘천로,다가구,34.3,-,02/16,-,-,300,44,-,-,
후평동,8**,복골길18번길,단독,98.28,-,02/16,-,-,"4,000",0,-,-,
후평동,6*,서부대성로239번길,단독,23,-,02/15,-,-,100,26,-,-,
후평동,8**,후석로,단독,55.41,-,02/15,-,-,500,35,-,-,
후평동,7**,만천로205번길,단독,25,-,02/14,-,-,"6,000",0,-,-,
후평동,7**,만천로205번길,다가구,48,-,02/12,-,-,"8,500",0,-,-,
후평동,7**,만천로245번길,다가구,23,-,02/12,-,-,"1,000",0,-,-,
후평동,8**,삭주로128번길,단독,39,-,02/11,-,-,"5,000",0,-,-,
후평동,8**,복골길,단독,50.28,-,02/11,-,-,500,40,-,-,
후평동,7**,만천로215번길,단독,25,-,02/10,-,-,"5,000",0,-,-,
후평동,7*,보안길,단독,65.52,-,02/10,-,-,"8,000",0,-,-,
후평동,2**,후석로420번길,다가구,30,-,02/09,-,-,"7,000",0,-,-,
후평동,1**,뒷들길,다가구,26,-,02/09,-,-,300,33,-,-,
후평동,7**,만천로205번길,다가구,25,-,02/09,-,-,"6,000",0,-,-,
후평동,7**,만천로199번길,다가구,33.05,-,02/09,-,-,"5,000",10,-,-,
후평동,7**,만천로215번길,다가구,28,-,02/09,-,-,300,40,-,-,
후평동,6**,효평길,단독,50,-,02/08,-,-,500,55,-,-,
후평동,4**,부평길,다가구,24.21,-,02/08,-,-,"4,000",0,-,-,
후평동,5**,삭주로128번길,다가구,49,-,02/06,-,-,500,38,-,-,
후평동,8**,삭주로108번길,단독,33,-,02/02,-,-,"7,000",0,-,-,
