법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,7**,춘천로,다가구,40,-,06/30,-,-,"6,000",0,-,-,
효자동,1**,효평길20번길,단독,33,-,06/30,-,-,"3,000",0,-,-,
효자동,6**,닥나무길9번길,단독,45,-,06/29,-,-,"6,500",0,-,-,
효자동,7**,전원길,단독,80.1,-,06/29,-,-,"8,000",0,-,-,
효자동,1**,효자로,다가구,110.23,-,06/27,-,-,300,30,-,-,
효자동,1**,백령로25번길,다가구,157.32,-,06/27,-,-,"6,000",0,-,-,
효자동,1**,백령로67번길,다가구,167.92,-,06/27,-,-,300,35,-,-,
효자동,1**,도화길,단독,41.4,-,06/24,-,-,"3,500",0,-,-,
효자동,1**,서부대성로173번길,단독,36,-,06/23,-,-,"4,000",0,-,-,
효자동,6**,춘천로204번길,다가구,50,-,06/23,-,-,"3,000",28,-,-,
효자동,7**,삭주로80번길,다가구,18,-,06/22,-,-,"1,000",10,-,-,
효자동,5**,효명길,단독,76.48,-,06/21,-,-,500,30,-,-,
효자동,7**,성심로,단독,21.1,-,06/21,-,-,300,30,-,-,
효자동,3*,서부대성로173번길,다가구,26.44,-,06/20,-,-,"6,000",0,-,-,
효자동,6**,,다가구,34,-,06/18,-,-,"6,500",0,-,-,
효자동,7**,춘천로256번길,단독,48.75,-,06/17,-,-,500,35,-,-,
효자동,7**,성심로47번길,다가구,26,-,06/15,-,-,"4,500",0,-,-,
효자동,3**,청운길,다가구,99,-,06/15,-,-,"16,000",0,-,-,
효자동,7**,,단독,62.6,-,06/15,-,-,"9,000",0,-,-,
효자동,6**,춘천로204번길,다가구,27,-,06/14,-,-,"3,300",0,-,-,
효자동,6**,서부대성로173번길,다가구,40,-,06/14,-,-,"6,000",0,-,-,
효자동,6**,서부대성로173번길,다가구,139.4,-,06/14,-,-,"17,000",0,-,-,
효자동,1**,효제길,다가구,45.61,-,06/14,-,-,"6,500",0,-,-,
효자동,6**,효자로150번길,다가구,66.96,-,06/13,-,-,700,40,-,-,
효자동,5**,효자상길,단독,62.18,-,06/13,-,-,"1,000",15,-,-,
효자동,7**,남춘로61번길,다가구,99.17,-,06/11,-,-,"8,000",0,-,-,
효자동,3**,청운길,다가구,40,-,06/11,-,-,"6,000",0,-,-,
효자동,6**,,다가구,56.2,-,06/10,-,-,"9,000",0,-,-,
효자동,4*,성심로,다가구,40,-,06/09,-,-,"6,000",0,-,-,
효자동,6**,서부대성로173번길,단독,82.5,-,06/08,-,-,"1,000",40,-,-,
효자동,6**,서부대성로,다가구,26.4,-,06/08,-,-,"3,000",7,-,-,
효자동,6**,백령로147번길,다가구,26.4,-,06/07,-,-,50,27,-,-,
효자동,3**,청운길,다가구,27,-,06/07,-,-,"6,000",0,-,-,
효자동,6**,효명길,단독,65,-,06/02,-,-,"6,000",0,-,-,
효자동,1**,돌담길,다가구,31.5,-,06/01,-,-,"1,600",0,-,-,
