법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
석사동,6**,효석로135번길,단독,33.06,-,07/31,-,-,100,25,-,-,
석사동,7**,우석로38번길,단독,25.12,-,07/31,-,-,"4,000",0,-,-,
석사동,3**,후석로66번길,단독,18.21,-,07/31,-,-,"3,400",0,-,-,
석사동,7**,우석로85번길,다가구,60,-,07/28,-,-,"5,000",0,-,-,
석사동,7**,벌말길,다가구,74.05,신규,07/26,21.08-23.08,-,"1,000",42,-,-,
석사동,1**,공지로,단독,33,신규,07/24,21.07-22.07,-,300,43,-,-,
석사동,9**,스무숲1길,다가구,30,신규,07/24,21.07-21.10,-,50,40,-,-,
석사동,7**,후석로45번길,단독,50,신규,07/24,21.07-23.07,-,500,35,-,-,
석사동,8**,새롬공원길5번길,다가구,50,신규,07/24,21.08-22.08,-,500,49,-,-,
석사동,4**,공지로,다가구,48,신규,07/22,21.10-23.10,-,"10,000",0,-,-,
석사동,7**,우석로79번길,단독,84,-,07/21,-,-,"1,000",45,-,-,
석사동,7**,우석로79번길,다가구,104.55,-,07/21,21.08-23.08,-,"12,000",0,-,-,
석사동,6**,석사길5번길,다가구,30,-,07/20,-,-,"3,500",0,-,-,
석사동,6**,,다가구,30,-,07/20,-,-,"3,500",0,-,-,
석사동,7**,우석로79번길,단독,114.05,신규,07/19,21.08-23.08,-,"15,000",0,-,-,
석사동,6**,후석로66번길,단독,125.61,-,07/19,-,-,"14,000",0,-,-,
석사동,6**,후석로66번길,단독,125.61,신규,07/19,21.09-24.03,-,"14,000",0,-,-,
석사동,9**,스무숲1길,다가구,25,-,07/18,-,-,"4,000",0,-,-,
석사동,6**,효석로89번길,다가구,55,-,07/16,-,-,"5,000",0,-,-,
석사동,7**,애막골길16번길,단독,27,-,07/16,-,-,100,29,-,-,
석사동,6**,후석로59번길,단독,86.4,신규,07/15,21.09-23.09,-,"6,500",0,-,-,
석사동,7**,애막골길11번길,다가구,99,-,07/11,-,-,"1,000",30,-,-,
석사동,8**,새롬공원길5번길,단독,24,-,07/09,-,-,300,25,-,-,
석사동,7**,우석로79번길,단독,108.99,신규,07/08,21.08-23.08,-,"10,000",0,-,-,
석사동,7**,애막골길16번길,다가구,26.4,-,07/05,-,-,"3,500",0,-,-,
석사동,7**,우석로79번길,단독,104.55,신규,07/05,21.07-23.07,-,"12,000",0,-,-,
석사동,9**,스무숲1길,단독,30,-,07/03,-,-,"6,000",0,-,-,
석사동,7**,우석로38번길,단독,33.3,-,07/01,-,-,100,22,-,-,
