법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,만천로195번길,다가구,28,신규,04/30,24.04-25.04,-,300,38,-,-,
후평동,7**,후석로370번길,다가구,30,-,04/30,-,-,300,50,-,-,
후평동,8**,복골길,다가구,45,신규,04/29,24.05-25.05,-,500,48,-,-,
후평동,6**,성심로47번길,다가구,28,신규,04/28,24.05-25.05,-,300,38,-,-,
후평동,4**,춘천로282번길,단독,68.71,신규,04/26,24.04-26.04,-,500,40,-,-,
후평동,4**,춘천로282번길,단독,68.71,신규,04/26,24.04-26.04,-,500,40,-,-,
후평동,8**,세실로208번길,다가구,157.8,신규,04/26,24.06-26.06,-,500,40,-,-,
후평동,7**,후석로,다가구,45,신규,04/24,24.05-26.05,-,500,65,-,-,
후평동,4**,수풍골길,단독,49.99,신규,04/23,24.05-25.05,-,300,25,-,-,
후평동,8**,후석로379번길,다가구,44,신규,04/22,24.04-25.04,-,100,27,-,-,
후평동,7**,후석로370번길,다가구,28,신규,04/22,24.04-25.04,-,300,35,-,-,
후평동,7**,만천로195번길,다가구,40,신규,04/22,24.05-26.05,-,"7,500",0,-,-,
후평동,7**,성심로47번길,다가구,33.75,신규,04/22,24.04-26.06,-,50,14,-,-,
후평동,7**,성심로47번길,다가구,69.5,신규,04/20,24.07-26.07,-,300,45,-,-,
후평동,8**,후석로,단독,59.5,신규,04/20,24.05-26.05,-,"8,000",0,-,-,
후평동,7**,만천로195번길,다가구,28,신규,04/20,24.04-25.04,-,300,40,-,-,
후평동,8**,후석로393번길,다가구,33,신규,04/19,24.04-25.04,-,200,35,-,-,
후평동,9*,수풍골길13번길,단독,163.8,신규,04/18,24.05-26.05,-,500,50,-,-,
후평동,7**,후석로,다가구,33,신규,04/17,24.04-26.04,-,300,43,-,-,
후평동,8**,후만로116번길,단독,45,신규,04/17,24.04-26.04,-,500,40,-,-,
후평동,2**,춘천로407번길,다가구,45,신규,04/17,24.04-25.04,-,500,53,-,-,
후평동,7**,후석로455번길,단독,49.5,신규,04/17,24.05-26.05,-,"1,000",40,-,-,
후평동,6**,효평길,단독,72,신규,04/17,24.05-26.05,-,500,50,-,-,
후평동,9*,수풍골길13번길,다가구,63.46,신규,04/17,24.05-26.05,-,"8,500",0,-,-,
후평동,8**,세실로192번길,단독,40,신규,04/16,24.04-26.04,-,500,35,-,-,
후평동,8**,후석로393번길,단독,48.96,신규,04/16,24.07-26.06,-,"2,500",0,-,-,
후평동,9*,수풍골길13번길,다가구,189.24,신규,04/15,24.04-26.04,-,300,35,-,-,
후평동,8**,삭주로80번길,다가구,169.75,신규,04/15,24.05-26.05,-,500,40,-,-,
후평동,9*,수풍골길13번길,다가구,56.43,신규,04/15,24.06-26.06,-,"1,000",30,-,-,
후평동,8**,후만로,다가구,43,신규,04/15,24.04-25.04,-,300,45,-,-,
후평동,7**,만천로249번길,단독,42,신규,04/15,24.05-26.05,-,"5,000",0,-,-,
후평동,7**,후석로393번길,다가구,31.37,신규,04/15,24.04-25.04,-,300,40,-,-,
후평동,5**,후석로441번길,다가구,60,신규,04/13,24.04-26.04,-,500,65,-,-,
후평동,7**,후석로369번길,다가구,42.38,신규,04/12,24.05-26.05,-,"8,000",0,-,-,
후평동,6**,성심로47번길,단독,25,신규,04/11,24.05-25.05,-,300,40,-,-,
후평동,3**,성심로47번길,다가구,47,신규,04/10,24.04-26.04,-,300,35,-,-,
후평동,8**,후만로116번길,단독,101.79,신규,04/09,24.04-26.04,-,500,45,-,-,
후평동,7**,삭주로128번길,단독,22.64,신규,04/09,24.04-24.07,-,100,35,-,-,
후평동,8**,삭주로108번길,다가구,29.33,-,04/09,-,-,"4,500",0,-,-,
후평동,5**,후석로441번길,단독,79.47,신규,04/08,24.06-26.06,-,"13,000",0,-,-,
후평동,7**,만천로195번길,다가구,45,신규,04/08,24.05-25.05,-,500,55,-,-,
후평동,8**,후만로116번길,단독,45,신규,04/07,24.04-26.04,-,300,35,-,-,
후평동,7**,춘천로426번길,다가구,25,신규,04/06,24.05-25.05,-,300,40,-,-,
후평동,5**,후석로441번길,단독,28,신규,04/06,24.04-25.02,-,200,30,-,-,
후평동,7**,만천로249번길,다가구,33,신규,04/05,24.05-26.02,-,300,40,-,-,
후평동,5**,후석로441번길,다가구,70,신규,04/04,24.04-25.04,-,500,65,-,-,
후평동,5**,춘천로281번길,단독,94.59,신규,04/04,24.04-26.04,-,"1,000",50,-,-,
후평동,4**,춘천로270번길,다가구,30,신규,04/03,24.04-25.03,-,300,40,-,-,
후평동,5**,후석로441번길,다가구,84.6,신규,04/02,24.06-26.06,-,"13,000",0,-,-,
후평동,2**,공단로70번길,다가구,50,신규,04/02,24.04-26.04,-,"10,000",7,-,-,
후평동,6**,효평길,다가구,45,신규,04/01,24.04-26.04,-,"12,000",0,-,-,
