법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,3**,퇴계로77번길,단독,28,신규,10/30,23.11-25.11,-,"7,000",0,-,-,
퇴계동,8**,공원2길,단독,26,신규,10/28,23.11-24.11,-,300,37,-,-,
퇴계동,1***,우묵길74번길,다가구,28,신규,10/28,23.10-24.10,-,300,36,-,-,
퇴계동,3**,퇴계로77번길,다가구,28,신규,10/26,23.11-24.10,-,300,40,-,-,
퇴계동,1***,남춘천길,다가구,30,갱신,10/26,23.11-25.11,사용,"10,000",0,"10,000",0,
퇴계동,1**,김유정로,다가구,45,신규,10/26,23.10-24.10,-,"1,000",65,-,-,
퇴계동,1***,퇴계로,단독,126.98,-,10/23,-,-,"17,000",0,-,-,
퇴계동,1***,퇴계로,단독,126.98,신규,10/23,24.01-26.01,-,"17,000",0,-,-,
퇴계동,1***,효자로14번길,단독,84.15,신규,10/22,23.11-25.11,-,"7,000",0,-,-,
퇴계동,8**,공원2길,다가구,26,신규,10/21,23.10-24.10,-,300,37,-,-,
퇴계동,3**,미나리길11번길,단독,50,-,10/19,-,-,500,30,-,-,
퇴계동,1***,남춘천길,다가구,35.15,신규,10/18,23.10-24.05,-,300,37,-,-,
퇴계동,1***,남춘천길,다가구,35.15,신규,10/18,23.10-24.08,-,300,33,-,-,
퇴계동,1***,남춘천길,다가구,35.15,신규,10/18,23.10-24.10,-,300,35,-,-,
퇴계동,8**,공원2길,단독,30,신규,10/17,23.11-24.10,-,500,45,-,-,
퇴계동,8**,공원4길,단독,26,신규,10/17,23.10-24.10,-,300,42,-,-,
퇴계동,6**,충혼길4번길,다가구,20,신규,10/16,23.10-24.10,-,50,38,-,-,
퇴계동,8**,충혼길8번길,단독,30,신규,10/16,23.10-24.10,-,300,36,-,-,
퇴계동,1**,김유정로,다가구,26,신규,10/14,23.11-24.10,-,300,40,-,-,
퇴계동,6**,충혼길4번길,다가구,30,신규,10/13,23.10-25.10,-,"7,500",0,-,-,
퇴계동,6**,충혼길4번길,다가구,20,신규,10/13,23.10-24.10,-,500,41,-,-,
퇴계동,9**,행촌로32번길,다가구,49.2,갱신,10/12,23.10-26.01,-,"3,500",38,"3,000",38,
퇴계동,1**,김유정로,다가구,45,신규,10/11,23.10-25.10,-,"1,000",65,-,-,
퇴계동,3**,퇴계로77번길,단독,73.4,신규,10/11,23.10-25.10,-,"1,000",80,-,-,
퇴계동,1***,남춘천길5번길,다가구,28,신규,10/11,23.10-24.10,-,300,38,-,-,
퇴계동,8**,공원3길,다가구,49.78,신규,10/11,23.10-25.10,-,"1,000",55,-,-,
퇴계동,1**,김유정로,다가구,45,신규,10/11,23.10-25.10,-,"1,000",65,-,-,
퇴계동,9**,행촌로32번길,단독,47,신규,10/08,23.10-25.10,-,300,35,-,-,
퇴계동,1**,김유정로,다가구,26,신규,10/07,23.10-24.10,-,300,38,-,-,
퇴계동,8**,춘주로195번길,단독,26,-,10/06,-,-,500,25,-,-,
퇴계동,9**,남춘로36번길,단독,28,신규,10/04,23.10-24.10,-,300,34,-,-,
퇴계동,6**,충혼길4번길,다가구,35,갱신,10/01,23.11-25.11,-,"7,500",0,"7,000",0,
