법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,1**,법원뒷길,다가구,83,-,05/31,-,-,"8,000",0,-,-,
효자동,1**,돌담길10번길,다가구,26.4,-,05/30,-,-,150,30,-,-,
효자동,7**,춘천로,다가구,40,-,05/30,-,-,300,45,-,-,
효자동,4**,명주길5번길,다가구,33.05,-,05/29,-,-,"3,500",8,-,-,
효자동,1**,도화길6번길,다가구,45,-,05/27,-,-,"8,000",0,-,-,
효자동,1**,백령로75번길,단독,30,-,05/26,-,-,"6,000",0,-,-,
효자동,6**,효자로,다가구,26.45,-,05/25,-,-,"6,500",0,-,-,
효자동,7**,성심로,다가구,33,-,05/25,-,-,"5,500",0,-,-,
효자동,1**,백령로67번길,다가구,26,-,05/25,-,-,"4,500",0,-,-,
효자동,6**,효자로,단독,26.45,-,05/25,-,-,"8,500",0,-,-,
효자동,7**,전원길,다가구,55,-,05/24,-,-,"10,000",0,-,-,
효자동,7**,전원길,다가구,46.76,-,05/24,-,-,500,53,-,-,
효자동,6**,서부대성로173번길,단독,25,-,05/23,-,-,100,25,-,-,
효자동,7**,성심로,다가구,33,-,05/23,-,-,"4,500",0,-,-,
효자동,6**,춘천로204번길,다가구,28,-,05/23,-,-,300,43,-,-,
효자동,7**,남춘로55번길,단독,54.36,-,05/21,-,-,"6,000",0,-,-,
효자동,1**,백령로61번길,다가구,21,-,05/20,-,-,"5,000",0,-,-,
효자동,3**,공지로252번길,다가구,59.8,-,05/17,-,-,"8,500",0,-,-,
효자동,1**,백령로61번길,다가구,46,-,05/17,-,-,500,21,-,-,
효자동,1**,공지로264번길,다가구,32.14,-,05/16,-,-,"4,000",0,-,-,
효자동,1**,법원뒷길,다가구,25,-,05/15,-,-,"6,500",0,-,-,
효자동,6**,서부대성로173번길,다가구,30,-,05/15,-,-,200,32,-,-,
효자동,1**,돌담길,다가구,30,-,05/15,-,-,200,30,-,-,
효자동,7**,춘천로,다가구,34.5,-,05/14,-,-,"6,000",0,-,-,
효자동,1**,둥지길,단독,52.1,-,05/14,-,-,"4,000",30,-,-,
효자동,6**,효자로150번길,단독,166.7,-,05/13,-,-,500,45,-,-,
효자동,7**,성심로47번길,다가구,23.1,-,05/12,-,-,"3,000",0,-,-,
효자동,6**,서부대성로227번길,다가구,24,-,05/11,-,-,"7,500",0,-,-,
효자동,1**,도화길,단독,95.93,-,05/10,-,-,"8,000",0,-,-,
효자동,7**,전원안길,단독,24.8,-,05/09,-,-,"2,000",0,-,-,
효자동,1**,도화길6번길,다가구,45,-,05/09,-,-,"7,500",0,-,-,
효자동,1**,둥지길,다가구,30,-,05/09,-,-,300,35,-,-,
효자동,7**,남춘로51번길,단독,65.58,-,05/08,-,-,"8,000",0,-,-,
효자동,1**,도화길,단독,66,-,05/08,-,-,"4,000",0,-,-,
효자동,1**,도화길,단독,21,-,05/07,-,-,"3,500",0,-,-,
효자동,6**,춘천로68번길,단독,56.88,-,05/07,-,-,"7,000",0,-,-,
효자동,1**,백령로67번길,단독,21.59,-,05/07,-,-,"5,000",0,-,-,
효자동,1**,둥지길,단독,149,-,05/06,-,-,500,32,-,-,
효자동,6**,공지로333번길,다가구,30,-,05/04,-,-,"4,000",20,-,-,
효자동,7**,효평길,다가구,67.83,-,05/03,-,-,"4,000",20,-,-,
효자동,7**,춘천로,단독,30,-,05/02,-,-,"6,000",0,-,-,
