법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,춘천로426번길,단독,83.43,-,08/30,-,-,"5,500",0,-,-,
후평동,7**,삭주로194번길,다가구,33,-,08/30,-,-,100,15,-,-,
후평동,6**,춘천로,단독,44.4,-,08/28,-,-,"4,000",0,-,-,
후평동,7**,삭주로193번길,다가구,22,-,08/27,-,-,"2,500",0,-,-,
후평동,6**,삭주로80번길,단독,33,-,08/25,-,-,500,40,-,-,
후평동,7**,삭주로206번길,단독,33,-,08/25,-,-,"1,000",30,-,-,
후평동,4**,춘천로270번길,단독,68.47,-,08/23,-,-,"6,000",0,-,-,
후평동,5**,삭주로80번길,다가구,40.92,-,08/23,-,-,"1,000",35,-,-,
후평동,2**,공단로,다가구,52.89,-,08/20,-,-,"6,000",0,-,-,
후평동,7**,삭주로193번길,단독,71.28,-,08/19,-,-,500,30,-,-,
후평동,6*,부안길6번길,단독,61,-,08/18,-,-,"2,500",0,-,-,
후평동,5**,후석로441번길,다가구,27,-,08/18,-,-,"2,000",18,-,-,
후평동,8**,세실로208번길,다가구,26.44,-,08/18,-,-,"4,000",6,-,-,
후평동,2**,후석로420번길,단독,40.8,-,08/13,-,-,"4,500",0,-,-,
후평동,6**,춘천로270번길,단독,65.25,-,08/13,-,-,500,35,-,-,
후평동,8**,후석로250번길,단독,81.16,-,08/11,-,-,"1,000",50,-,-,
후평동,7**,만천로199번길,다가구,29.7,-,08/11,-,-,"5,500",0,-,-,
후평동,5**,,단독,22.96,-,08/11,-,-,"2,000",0,-,-,
후평동,7**,만천로227번길,다가구,49,-,08/07,-,-,500,45,-,-,
후평동,6**,백령로,다가구,111.45,-,08/06,-,-,500,25,-,-,
후평동,2**,뒷들길,다가구,28,-,08/05,-,-,"4,000",0,-,-,
후평동,6**,춘천로296번길,단독,36.48,-,08/05,-,-,"4,500",0,-,-,
후평동,6**,삭주로80번길,단독,50,-,08/05,-,-,500,50,-,-,
후평동,8**,후만로116번길,다가구,60,-,08/01,-,-,"5,500",0,-,-,
