법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
퇴계동,4**,국사봉길,다가구,27,신규,04/29,23.04-24.04,-,500,41,-,-,
퇴계동,8**,춘주로201번길,단독,35,-,04/27,-,-,300,30,-,-,
퇴계동,5**,행촌로,다가구,26,신규,04/25,23.05-24.05,-,300,40,-,-,
퇴계동,1***,우묵길56번길,다가구,28,신규,04/23,23.04-24.04,-,500,40,-,-,
퇴계동,8**,공원2길,다가구,30,신규,04/22,23.05-24.05,-,500,45,-,-,
퇴계동,8**,공원2길,다가구,26,신규,04/22,23.04-24.04,-,300,37,-,-,
퇴계동,8**,공원2길,다가구,30,신규,04/22,23.05-24.05,-,500,45,-,-,
퇴계동,8**,공원2길,다가구,30,신규,04/22,23.04-24.04,-,"1,500",45,-,-,
퇴계동,8**,공원2길,단독,30,신규,04/22,23.05-24.05,-,500,45,-,-,
퇴계동,8**,공원4길,단독,26,신규,04/20,23.05-24.05,-,300,35,-,-,
퇴계동,9**,행촌로,다가구,120,신규,04/17,23.04-24.04,-,500,45,-,-,
퇴계동,3**,미나리길11번길,다가구,59.52,신규,04/14,23.04-25.04,-,500,45,-,-,
퇴계동,2**,,다가구,45,-,04/11,-,-,"12,000",0,-,-,
퇴계동,6**,충혼길8번길,단독,25,신규,04/09,23.04-24.04,-,300,45,-,-,
퇴계동,8**,춘주로195번길,단독,31.8,갱신,04/07,23.04-24.04,-,0,44,0,44,
퇴계동,1**,상마을1길,다가구,55,신규,04/07,23.04-25.04,-,"1,000",45,-,-,
퇴계동,8**,춘주로195번길,단독,31.8,신규,04/07,23.04-24.04,-,0,44,-,-,
퇴계동,8**,춘주로201번길,다가구,79,갱신,04/05,23.04-25.04,-,"8,000",0,"8,000",0,
퇴계동,4**,솟발1길,다가구,30,신규,04/03,23.04-25.04,-,"8,000",0,-,-,
퇴계동,6**,충혼길8번길,단독,25,신규,04/02,23.04-24.04,-,300,42,-,-,
퇴계동,1***,퇴계로,다가구,30,신규,04/02,23.04-24.04,-,300,37,-,-,
퇴계동,1***,남춘천길,다가구,40,신규,04/02,23.04-24.04,-,"1,000",42,-,-,
퇴계동,9**,행촌로32번길,단독,32.76,신규,04/01,23.04-24.04,-,300,40,-,-,
퇴계동,9**,행촌로32번길,단독,32.76,-,04/01,-,-,300,40,-,-,
