법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
후평동,7**,후석로390번길,단독,33.05,-,12/30,-,-,"6,000",0,-,-,
후평동,7**,성심로47번길,단독,45.2,-,12/30,-,-,"6,000",0,-,-,
후평동,7**,후만로,다가구,49.5,-,12/29,-,-,300,30,-,-,
후평동,6**,춘천로282번길,단독,24.64,-,12/29,-,-,200,20,-,-,
후평동,2**,뒷들길,단독,56.36,-,12/28,-,-,"6,000",0,-,-,
후평동,9*,후석로344번길,다가구,26,-,12/28,-,-,"1,400",0,-,-,
후평동,7**,춘천로,다가구,33,-,12/28,-,-,"4,000",0,-,-,
후평동,7**,성심로47번길,단독,45.2,-,12/27,-,-,"6,000",0,-,-,
후평동,9*,,다가구,36,-,12/24,-,-,500,35,-,-,
후평동,8**,후만로116번길,undefined,52.8,-,12/23,-,-,"6,000",0,-,-,
후평동,7**,,다가구,40,-,12/23,-,-,300,35,-,-,
후평동,5**,춘천로281번길,단독,68.61,-,12/22,-,-,300,35,-,-,
후평동,7**,삭주로128번길,다가구,30.1,-,12/22,-,-,"4,500",0,-,-,
후평동,8**,복골길,다가구,20,-,12/22,-,-,100,20,-,-,
후평동,7**,보안길,단독,50,-,12/21,-,-,"4,000",0,-,-,
후평동,8**,후석로250번길,단독,59.91,-,12/21,-,-,300,35,-,-,
후평동,4**,수풍골길,단독,57.66,-,12/16,-,-,"5,000",0,-,-,
후평동,8**,복골길,단독,49.32,-,12/14,-,-,"4,500",0,-,-,
후평동,6**,춘천로,단독,26.45,-,12/11,-,-,"1,000",0,-,-,
후평동,8**,후만로116번길,다가구,65.8,-,12/11,-,-,300,30,-,-,
후평동,8**,세실로,단독,128.93,-,12/11,-,-,500,40,-,-,
후평동,8**,대양당길,단독,95,-,12/11,-,-,"7,000",0,-,-,
후평동,6**,춘천로,단독,22.42,-,12/10,-,-,"1,000",0,-,-,
후평동,7**,성심로47번길,단독,125,-,12/09,-,-,"13,000",0,-,-,
후평동,7**,만천로233번길,다가구,29.75,-,12/08,-,-,300,35,-,-,
후평동,6**,성심로47번길,다가구,45.72,-,12/08,-,-,"4,000",0,-,-,
후평동,7**,성심로47번길,다가구,33,-,12/05,-,-,"5,500",0,-,-,
후평동,4**,춘천로270번길,다가구,43.3,-,12/04,-,-,"6,000",0,-,-,
후평동,7**,후석로380번길,단독,56.96,-,12/04,-,-,"4,000",0,-,-,
후평동,4**,으뜸길4번길,단독,90,-,12/03,-,-,"12,000",0,-,-,
후평동,6**,춘천로270번길,다가구,25,-,12/02,-,-,"5,000",0,-,-,
후평동,7**,만천로245번길,단독,23.14,-,12/02,-,-,800,0,-,-,
