법정동,지번,도로명,주택유형,연면적(㎡),계약구분,계약일,계약기간,갱신요구권사용,보증금(만원),월세(만원),종전보증금(만원),종전월세(만원),전산공부
효자동,5**,도화길6번길,다가구,49.5,-,01/31,-,-,300,52,-,-,
효자동,6**,서부대성로,단독,21,-,01/31,-,-,"1,300",0,-,-,
효자동,1**,,다가구,66.12,-,01/31,-,-,"8,000",0,-,-,
효자동,6**,서부대성로,다가구,148.83,-,01/31,-,-,"9,500",0,-,-,
효자동,1**,백령로67번길,다가구,30,-,01/31,-,-,"6,000",0,-,-,
효자동,3**,,다가구,36,-,01/30,-,-,"7,500",0,-,-,
효자동,6**,두하길,다가구,43,-,01/30,-,-,"11,000",0,-,-,
효자동,7**,백령로107번길,다가구,22,-,01/30,-,-,100,26,-,-,
효자동,1**,백령로61번길,다가구,25,-,01/30,-,-,"5,000",0,-,-,
효자동,1**,백령로61번길,다가구,20,-,01/29,-,-,"5,000",0,-,-,
효자동,1**,돌담길,다가구,30,-,01/29,-,-,300,36,-,-,
효자동,1**,둥지길,다가구,49.5,-,01/29,-,-,"7,500",0,-,-,
효자동,1**,돌담길10번길,다가구,13.2,-,01/29,-,-,200,31,-,-,
효자동,1**,백령로61번길,다가구,20,-,01/28,-,-,300,35,-,-,
효자동,6**,두하길,다가구,50,-,01/28,-,-,"8,000",0,-,-,
효자동,3**,공지로252번길,다가구,24,-,01/28,-,-,"6,000",0,-,-,
효자동,1**,법원뒷길,단독,20,-,01/27,-,-,300,33,-,-,
효자동,3**,공지로252번길,다가구,24,-,01/27,-,-,"6,000",0,-,-,
효자동,1**,백령로67번길,다가구,25,-,01/27,-,-,300,38,-,-,
효자동,1**,법원뒷길,다가구,50,-,01/27,-,-,"6,500",0,-,-,
효자동,1**,미려골길11번길,다가구,33,-,01/27,-,-,"5,000",0,-,-,
효자동,1**,백령로23번길,단독,20,-,01/27,-,-,"6,000",0,-,-,
효자동,1**,둥지길,다가구,50,-,01/27,-,-,"8,000",0,-,-,
